aar,fornavn,n,koen
2000,anne-louise,2,pige
2000,annelouise,2,pige
2000,anne-lykke,1,pige
2000,anne-mai,1,pige
2000,anne-maja,1,pige
2000,anne-marie,5,pige
2000,annemarie,2,pige
2000,anne-mette,5,pige
2000,annemette,17,pige
2000,annemie,1,pige
2000,annemone,1,pige
2000,anne-sofia,1,pige
2000,anne-sofie,38,pige
2000,annesofie,11,pige
2000,anne-sophie,7,pige
2000,annette,5,pige
2000,anne-vera,1,pige
2000,anni,5,pige
2000,annica,7,pige
2000,annie,10,pige
2000,annika,64,pige
2000,annina,1,pige
2000,annita,1,pige
2000,ann-katrine,1,pige
2000,ann-kirstine,1,pige
2000,ann-lee,1,pige
2000,ann-linn,1,pige
2000,ann-louise,4,pige
2000,ann-sofie,20,pige
2000,annsofie,1,pige
2000,ann-sophie,3,pige
2000,annsophie,1,pige
2000,anny-louise,1,pige
2000,annzia,1,pige
2000,anouk,1,pige
2000,anthonia,1,pige
2000,antoinette,1,pige
2000,antonia,5,pige
2000,antonie,2,pige
2000,anusha,1,pige
2000,anuva,1,pige
2000,anwar,1,pige
2000,aparnaa,1,pige
2000,aperaamy,1,pige
2000,april,1,pige
2000,apsarrah,1,pige
2000,aqsa,2,pige
2000,aranee,1,pige
2000,ardiana,1,pige
2000,ardita,1,pige
2000,arendse,2,pige
2000,arezo,1,pige
2000,arian,1,pige
2000,ariana,2,pige
2000,ariane,1,pige
2000,ariane-elisabeth,1,pige
2000,arina,1,pige
2000,armana,1,pige
2000,armita,1,pige
2000,arosha,1,pige
2000,arsan,1,pige
2000,arshia,1,pige
2000,arsol,1,pige
2000,artizana,1,pige
2000,aruntha,1,pige
2000,arwa,1,pige
2000,arzo,2,pige
2000,arzu,2,pige
2000,asan,1,pige
2000,asema,1,pige
2000,ash,1,pige
2000,asha,7,pige
2000,ashna,2,pige
2000,asia,4,pige
2000,asil,1,pige
2000,asima,1,pige
2000,asiya,1,pige
2000,asla,1,pige
2000,asli,3,pige
2000,aslinur,1,pige
2000,asma,6,pige
2000,asmaa,6,pige
2000,asmaar,1,pige
2000,asraa,3,pige
2000,assunta,1,pige
2000,asta,98,pige
2000,asta-marie,2,pige
2000,astrid,178,pige
2000,asu-aida,1,pige
2000,asude,1,pige
2000,asuman,1,pige
2000,atena,1,pige
2000,ateya,1,pige
2000,athemar,1,pige
2000,athena,3,pige
2000,athene,1,pige
2000,athithya,1,pige
2000,atifa,1,pige
2000,atikatou,1,pige
2000,atusa,1,pige
2000,audur,1,pige
2000,augusta,16,pige
2000,augustine,1,pige
2000,aurora,1,pige
2000,ava,1,pige
2000,aven,1,pige
2000,aviaaja,1,pige
2000,aviaja,3,pige
2000,avin,1,pige
2000,avra,1,pige
2000,awa,1,pige
2000,awo,1,pige
2000,aya,15,pige
2000,ayaan,3,pige
2000,ayaat,1,pige
2000,ayah,6,pige
2000,ayan,4,pige
2000,ayana,1,pige
2000,ayat,4,pige
2000,ayca,2,pige
2000,ayesha,1,pige
2000,ayla,2,pige
2000,aylin,3,pige
2000,aynul,1,pige
2000,aynur,1,pige
2000,ayrin,1,pige
2000,ayse,5,pige
2000,aysenur,3,pige
2000,aysha,4,pige
2000,aysun,2,pige
2000,ayten,1,pige
2000,aytürk,1,pige
2000,azal,1,pige
2000,azhin,1,pige
2000,azize,1,pige
2000,azra,1,pige
2000,azza,1,pige
2000,babette,5,pige
2000,babilonya,1,pige
2000,bahlla,1,pige
2000,baibin,1,pige
2000,balwant,1,pige
2000,banin,1,pige
2000,banuscha,1,pige
2000,bara,1,pige
2000,baraa,1,pige
2000,barbara,12,pige
2000,barfin,1,pige
2000,batool,1,pige
2000,batoul,2,pige
2000,bayan,1,pige
2000,beate,4,pige
2000,beathe,1,pige
2000,beatrice,2,pige
2000,bediha,1,pige
2000,beenash,1,pige
2000,behnaz,1,pige
2000,beinta,2,pige
2000,belgin,2,pige
2000,belinda,7,pige
2000,belkis,1,pige
2000,bella,7,pige
2000,belma,2,pige
2000,benedichte,1,pige
2000,benedicte,27,pige
2000,benedikt,1,pige
2000,benedikte,20,pige
2000,benita,1,pige
2000,benja,1,pige
2000,bente,3,pige
2000,berfi,1,pige
2000,berfin,12,pige
2000,berglind,1,pige
2000,berina,1,pige
2000,berit,1,pige
2000,beritan,1,pige
2000,berivan,10,pige
2000,berna,1,pige
2000,bernadette,1,pige
2000,berrin,1,pige
2000,berte,1,pige
2000,bertha,1,pige
2000,besarta,1,pige
2000,besiana,1,pige
2000,betina,9,pige
2000,betinna,2,pige
2000,betricia,2,pige
2000,bettina,7,pige
2000,betty-marie,1,pige
2000,betul,1,pige
2000,betül,6,pige
2000,beyza,5,pige
2000,bianca,17,pige
2000,bibi,2,pige
2000,bilan,1,pige
2000,bilkhayr,1,pige
2000,bina,2,pige
2000,bine,1,pige
2000,birgitte,4,pige
2000,birka,3,pige
2000,birta,2,pige
2000,birthe,2,pige
2000,bisma,1,pige
2000,bismah,2,pige
2000,bita,1,pige
2000,bitta,1,pige
2000,bitte,1,pige
2000,bitten,1,pige
2000,biørk,1,pige
2000,bjørg,7,pige
2000,bjørk,10,pige
2000,bjørka,1,pige
2000,blank,36,pige
2000,blenda,1,pige
2000,bleona,1,pige
2000,blerina,1,pige
2000,blerona,2,pige
2000,blerta,3,pige
2000,bluma,1,pige
2000,bodil,3,pige
2000,bojana,3,pige
2000,bolette,11,pige
2000,boline,1,pige
2000,bollette,1,pige
2000,bonita,1,pige
2000,bonnie,1,pige
2000,borak,1,pige
2000,breinbjerg,1,pige
2000,briet,1,pige
2000,brikena,1,pige
2000,brina,1,pige
2000,brinthini,1,pige
2000,brit,1,pige
2000,britt,3,pige
2000,britta,1,pige
2000,briya,1,pige
2000,bryndis,1,pige
2000,brynja,1,pige
2000,buket,2,pige
2000,burak,1,pige
2000,buse,1,pige
2000,bushra,2,pige
2000,busra,2,pige
2000,büsra,5,pige
2000,caaisha,1,pige
2000,caaliya,1,pige
2000,cabrina,3,pige
2000,cabrine,1,pige
2000,cahu,1,pige
2000,caileen,1,pige
2000,caisa,1,pige
2000,caisha,1,pige
2000,caja,4,pige
2000,calina,1,pige
2000,camelia,1,pige
2000,camila,4,pige
2000,camilla,399,pige
2000,camilla-victoria,1,pige
2000,camille,33,pige
2000,camina,1,pige
2000,camma,1,pige
2000,cammilla,2,pige
2000,canan,3,pige
2000,candan,1,pige
2000,candra,2,pige
2000,candy,1,pige
2000,canja,1,pige
2000,cannie,1,pige
2000,cansel,4,pige
2000,cansu,4,pige
2000,cara,1,pige
2000,carina,20,pige
2000,carla,33,pige
2000,carlota,1,pige
2000,carmen,9,pige
2000,carmen-helena,1,pige
2000,carola,3,pige
2000,carolina,7,pige
2000,caroline,572,pige
2000,caroline-mathilde,1,pige
2000,casandra,4,pige
2000,cassandra,19,pige
2000,cat,2,pige
2000,cataline,1,pige
2000,catarina,4,pige
2000,catarine,1,pige
2000,catharina,20,pige
2000,catherina,1,pige
2000,catherine,1,pige
2000,cathja,1,pige
2000,cathleen,7,pige
2000,cathrina,1,pige
2000,cathrine,103,pige
2000,catinka,1,pige
2000,catja,4,pige
2000,catleen,1,pige
2000,catrine,16,pige
2000,cavide,1,pige
2000,caya,1,pige
2000,cecile,1,pige
2000,cecilia,54,pige
2000,cecilie,837,pige
2000,cecille,1,pige
2000,cecillia,3,pige
2000,cecillie,21,pige
2000,celena,3,pige
2000,celene,1,pige
2000,celestine,1,pige
2000,celia,6,pige
2000,celica,1,pige
2000,celicca,1,pige
2000,celie,1,pige
2000,celina,76,pige
2000,celine,55,pige
2000,cellina,1,pige
2000,cemile,1,pige
2000,cemilla,1,pige
2000,cenia,1,pige
2000,cenifer,1,pige
2000,cerelia,1,pige
2000,ceren,2,pige
2000,ceyda,5,pige
2000,chaima,2,pige
2000,chalotte,1,pige
2000,chalotte-amalie,2,pige
2000,chanel,3,pige
2000,chanell,1,pige
2000,chanelle,1,pige
2000,chania,1,pige
2000,chanice,1,pige
2000,chanie,1,pige
2000,channe,3,pige
2000,channel,1,pige
2000,channie,1,pige
2000,chantal,1,pige
2000,chaqueline,1,pige
2000,charlene,1,pige
2000,charlotte,75,pige
2000,charlotte-amalie,1,pige
2000,charmaine,1,pige
2000,chaummeya,1,pige
2000,chava,1,pige
2000,cheline,1,pige
2000,cher,1,pige
2000,cherie,1,pige
2000,cherina,1,pige
2000,chi,1,pige
2000,chiara,1,pige
2000,chigozie,1,pige
2000,chili,17,pige
2000,chilli,1,pige
2000,chinasa,1,pige
2000,chiren,1,pige
2000,chirstine,1,pige
2000,chloe,4,pige
2000,chrestine,2,pige
2000,christa,5,pige
2000,christel,6,pige
2000,christiane,3,pige
2000,christin,1,pige
2000,christina,138,pige
2000,christine,94,pige
2000,christinna,4,pige
2000,cia,1,pige
2000,cianna,1,pige
2000,ciara,1,pige
2000,cicilia,1,pige
2000,cicilie,4,pige
2000,cigdem,1,pige
2000,cihan,1,pige
2000,cilia,2,pige
2000,cilie,4,pige
2000,cilje,1,pige
2000,cilke,1,pige
2000,cille,35,pige
2000,cille-amalie,1,pige
2000,cindi,1,pige
2000,cindie,1,pige
2000,cindy,2,pige
2000,cinna,1,pige
2000,cira,2,pige
2000,cirkeline,11,pige
2000,claire,5,pige
2000,clara,253,pige
2000,clare,1,pige
2000,clarina,1,pige
2000,clarissa,2,pige
2000,claudia,22,pige
2000,clea,1,pige
2000,cleo,1,pige
2000,coco,1,pige
2000,connie,1,pige
2000,constance,2,pige
2000,cordelia,1,pige
2000,corinna,1,pige
2000,corinthia,1,pige
2000,cornelia,8,pige
2000,cornelie,1,pige
2000,cosob,1,pige
2000,costanza,1,pige
2000,cristina,3,pige
2000,cristine,1,pige
2000,cæcilia,2,pige
2000,cæcilie,12,pige
2000,dafina,1,pige
2000,dafne,1,pige
2000,dagmar,17,pige
2000,dagny,1,pige
2000,dahlia,2,pige
2000,daiana,1,pige
2000,dajan,1,pige
2000,dalal,1,pige
2000,dalena,2,pige
2000,dalia,2,pige
2000,dalin,1,pige
2000,dalnia,1,pige
2000,dalya,1,pige
2000,damao,1,pige
2000,damira,1,pige
2000,damla,2,pige
2000,dana,12,pige
2000,dania,3,pige
2000,daniela,4,pige
2000,daniella,24,pige
2000,danielle,2,pige
2000,danijela,1,pige
2000,danna,2,pige
2000,danniella,2,pige
2000,danya,1,pige
2000,dao,1,pige
2000,daoudi,1,pige
2000,dareen,1,pige
2000,darin,1,pige
2000,dashne,1,pige
2000,dea,10,pige
2000,debbi,1,pige
2000,debbie,4,pige
2000,deborah,2,pige
2000,deekha,1,pige
2000,delal,5,pige
2000,delin,1,pige
2000,denia,1,pige
2000,denice,2,pige
2000,denisa,1,pige
2000,denise,12,pige
2000,deniz,3,pige
2000,denize,1,pige
2000,derya,4,pige
2000,deshagi,1,pige
2000,desiree,2,pige
2000,dia,1,pige
2000,diana,20,pige
2000,dianna,1,pige
2000,diarra,1,pige
2000,diba,1,pige
2000,dicte,9,pige
2000,didde,5,pige
2000,didde-mie,1,pige
2000,didem,5,pige
2000,diellza,1,pige
2000,diem,2,pige
2000,dijle,2,pige
2000,dikra,1,pige
2000,dilan,5,pige
2000,dilara,14,pige
2000,dilay,1,pige
2000,dilek,1,pige
2000,dilja,1,pige
2000,dilpreet,1,pige
2000,dilsa,1,pige
2000,dilsad,1,pige
2000,dina,24,pige
2000,dineh,1,pige
2000,dineshga,1,pige
2000,dinoja,1,pige
2000,ditte,99,pige
2000,ditte-marie,3,pige
2000,dittemarie,1,pige
2000,diwa,1,pige
2000,diya,1,pige
2000,djamila,1,pige
2000,djamilla,1,pige
2000,djuna,1,pige
2000,doaa,2,pige
2000,doga,1,pige
2000,doha,1,pige
2000,dolapo-tokunbo,1,pige
2000,domarina,1,pige
2000,donia,2,pige
2000,donika,2,pige
2000,donjeta,3,pige
2000,donna,1,pige
2000,donnisha,1,pige
2000,dorentina,1,pige
2000,dorte,2,pige
2000,dorthe,2,pige
2000,dorthea,5,pige
2000,dorthe-louise,1,pige
2000,dot,1,pige
2000,doua,1,pige
2000,douce,1,pige
2000,douha,1,pige
2000,dounia,3,pige
2000,drilona,2,pige
2000,drude,1,pige
2000,duaa,1,pige
2000,duha,1,pige
2000,duhaa,1,pige
2000,duhanur,1,pige
2000,dunia,2,pige
2000,duyen,1,pige
2000,dynia,1,pige
2000,dyveke,2,pige
2000,døgg,1,pige
2000,ea,22,pige
2000,ebba,2,pige
2000,ebrar,1,pige
2000,ebru,2,pige
2000,ebtisam,1,pige
2000,ecem,3,pige
2000,eda,7,pige
2000,edanur,3,pige
2000,edda,1,pige
2000,edie,1,pige
2000,edina,1,pige
2000,edith,3,pige
2000,ednesa,1,pige
2000,edona,3,pige
2000,eelami,1,pige
2000,eelanajaki,1,pige
2000,efat,1,pige
2000,egzona,1,pige
2000,eia,1,pige
2000,eigell,1,pige
2000,eileen,2,pige
2000,eja,1,pige
2000,ekaterina,1,pige
2000,ela,2,pige
2000,elanur,1,pige
2000,eldina,2,pige
2000,eleanor,1,pige
2000,elena,16,pige
2000,eleni,1,pige
2000,eleonora,2,pige
2000,eleonore,1,pige
2000,elham,2,pige
2000,elia,1,pige
2000,elif,8,pige
2000,elin,4,pige
2000,elina,4,pige
2000,eline,14,pige
2000,elisa,14,pige
2000,elisabeth,47,pige
2000,elise,12,pige
2000,elisha,1,pige
2000,eliza,1,pige
2000,elizabet,1,pige
2000,elizabeth,15,pige
2000,ella,18,pige
2000,elle,1,pige
2000,ellen,67,pige
2000,ellen-sofie,1,pige
2000,ellina,1,pige
2000,ellinor,1,pige
2000,elma,9,pige
2000,elmas,1,pige
2000,elmira,1,pige
2000,elna,1,pige
2000,elnaz,1,pige
2000,eloise,1,pige
2000,elouise,1,pige
2000,elsa,2,pige
2000,else,2,pige
2000,else-beth,1,pige
2000,elsebeth,1,pige
2000,elva,1,pige
2000,elvan,1,pige
2000,elvira,16,pige
2000,elvisa,1,pige
2000,ema,3,pige
2000,emaly,1,pige
2000,eman,3,pige
2000,emane,1,pige
2000,embla,1,pige
2000,emeli,2,pige
2000,emelia,2,pige
2000,emelie,9,pige
2000,emely,4,pige
2000,emili,1,pige
2000,emilia,94,pige
2000,emilia-cecilie,1,pige
2000,emiliana,1,pige
2000,emilie,627,pige
2000,emilija,2,pige
2000,emiline,1,pige
2000,emily,56,pige
2000,emina,8,pige
2000,emine,8,pige
2000,emira,2,pige
2000,emma,866,pige
2000,emma-chantal,1,pige
2000,emma-clara,1,pige
2000,emma-katrine,2,pige
2000,emma-kirstine,1,pige
2000,emma-marie,1,pige
2000,emma-rosa,1,pige
2000,emma-sofie,2,pige
2000,emmeli,8,pige
2000,emmelie,22,pige
2000,emmely,5,pige
2000,emmi,2,pige
2000,emmie,2,pige
2000,emmy,2,pige
2000,emrolina,1,pige
2000,ena,3,pige
2000,enas,1,pige
2000,eni,1,pige
2000,enisa,1,pige
2000,enise,1,pige
2000,enna,2,pige
2000,enrika,1,pige
2000,enya,2,pige
2000,erdonita,1,pige
2000,erica,4,pige
2000,erika,10,pige
2000,erikke,1,pige
2000,erisa,1,pige
2000,erjona,1,pige
2000,erlinde,1,pige
2000,ermine,1,pige
2000,erna,2,pige
2000,erva,2,pige
2000,erzana,1,pige
2000,esin,2,pige
2000,eslem,1,pige
2000,esma,2,pige
2000,esme,1,pige
2000,esmeralda,2,pige
2000,esosa,1,pige
2000,esra,7,pige
2000,esraa,1,pige
2000,estelle,1,pige
2000,ester,13,pige
2000,esther,29,pige
2000,esther-louise,1,pige
2000,ethel,1,pige
2000,eunike,1,pige
2000,eva,64,pige
2000,eve,1,pige
2000,eyglo,1,pige
2000,eylem,1,pige
2000,eylül,1,pige
2000,ezgi,2,pige
2000,faasegia,1,pige
2000,fadela,1,pige
2000,fadia,1,pige
2000,fadimah,1,pige
2000,fadime,1,pige
2000,fadoua,1,pige
2000,fadumo,7,pige
2000,faisa,4,pige
2000,faith,2,pige
2000,faiza,1,pige
2000,fanny,7,pige
2000,farah,3,pige
2000,fardaws,1,pige
2000,fardowsa,1,pige
2000,fardus,1,pige
2000,farheen,1,pige
2000,farhia,1,pige
2000,farhio,1,pige
2000,farhiya,2,pige
2000,fartun,2,pige
2000,farxiya,1,pige
2000,fatama,1,pige
2000,fatema,4,pige
2000,fatemah,1,pige
2000,fatemh,1,pige
2000,fathi,1,pige
2000,fatiha,1,pige
2000,fatima,25,pige
2000,fatimazahra,1,pige
2000,fatma,12,pige
2000,fatme,1,pige
2000,fatmeh,1,pige
2000,fatou,2,pige
2000,faza,1,pige
2000,feena,1,pige
2000,feiyun,1,pige
2000,felia,2,pige
2000,felice,1,pige
2000,felicia,7,pige
2000,felicity,1,pige
2000,feline,4,pige
2000,feliz,1,pige
2000,fenja,3,pige
2000,feristah,1,pige
2000,fernanda,1,pige
2000,festina,1,pige
2000,feyza,3,pige
2000,fie,69,pige
2000,filine,2,pige
2000,filipa,1,pige
2000,filippa,26,pige
2000,fillipa,1,pige
2000,fillippa,1,pige
2000,filsan,1,pige
2000,filsen,1,pige
2000,fiona,21,pige
2000,fisnike,1,pige
2000,fiza,1,pige
2000,fjolla,2,pige
2000,fleur,1,pige
2000,flora,5,pige
2000,florence,1,pige
2000,florentina,2,pige
2000,flurida,1,pige
2000,foos,1,pige
2000,francesca,3,pige
2000,francisca,1,pige
2000,franja,2,pige
2000,fransiska,2,pige
2000,frederikke,235,pige
2000,freia,7,pige
2000,freja,461,pige
2000,frejad,1,pige
2000,freya,70,pige
2000,freyja,5,pige
2000,fria,1,pige
2000,frida,137,pige
2000,frieda,1,pige
2000,fritze,1,pige
2000,froukje,1,pige
2000,frøya,1,pige
2000,fuhang,1,pige
2000,funda,2,pige
2000,futong,1,pige
2000,fuwu,1,pige
2000,gabi,1,pige
2000,gabriela,3,pige
2000,gabriella,12,pige
2000,gabrielle,1,pige
2000,gaby,1,pige
2000,gader,1,pige
2000,gaia,2,pige
2000,galathea,1,pige
2000,gamze,3,pige
2000,gana,1,pige
2000,gangxiao,1,pige
2000,gaye,1,pige
2000,geertanaa,1,pige
2000,gerda,2,pige
2000,gertrud,2,pige
2000,ghadir,1,pige
2000,ghazal,1,pige
2000,ghinwa,1,pige
2000,ghita,7,pige
2000,giang,1,pige
2000,gigja,1,pige
2000,gina,2,pige
2000,giti,1,pige
2000,gitte,8,pige
2000,gitte-helena,1,pige
2000,giulia,2,pige
2000,giuliana,1,pige
2000,gizem,8,pige
2000,gloria,1,pige
2000,gofran,1,pige
2000,golara,1,pige
2000,golnush,1,pige
2000,goncanur,1,pige
2000,grace,1,pige
2000,grania,1,pige
2000,greta,1,pige
2000,grete,1,pige
2000,grethe,1,pige
2000,grith,1,pige
2000,gry,20,pige
2000,gudrun,1,pige
2000,gudrun-kirstine,1,pige
2000,gul,1,pige
2000,guleperi,1,pige
2000,gulnur,1,pige
2000,gunilla,1,pige
2000,gunvor,2,pige
2000,gurli,1,pige
2000,gül,1,pige
2000,gülben,2,pige
2000,gülende,1,pige
2000,gülsah,2,pige
2000,gülsemin,1,pige
2000,gülsen,1,pige
2000,gülsüm,1,pige
2000,gylxhan,1,pige
2000,gülzade,1,pige
2000,günay,1,pige
2000,gøkce,1,pige
2000,gøknur,1,pige
2000,gøksu,1,pige
2000,gøksü,1,pige
2000,ha,1,pige
2000,haadiya,1,pige
2000,habiba,2,pige
2000,habon,1,pige
2000,haboon,2,pige
2000,hadel,1,pige
2000,hadia,1,pige
2000,hadiga,1,pige
2000,hadil,7,pige
2000,hadis,1,pige
2000,hadiya,1,pige
2000,hafsa,7,pige
2000,hai,1,pige
2000,haijin,1,pige
2000,haivin,1,pige
2000,hajar,3,pige
2000,hajer,1,pige
2000,hajir,1,pige
2000,hajra,2,pige
2000,hala,2,pige
2000,haleema,1,pige
2000,halima,3,pige
2000,halime,2,pige
2000,halla,3,pige
2000,halle,1,pige
2000,hamda,1,pige
2000,hamdi,6,pige
2000,han,1,pige
2000,hana,4,pige
2000,hanaa,2,pige
2000,hanan,5,pige
2000,hanane,1,pige
2000,hanar,1,pige
2000,haneen,2,pige
2000,hani,4,pige
2000,haniah,1,pige
2000,hanife,1,pige
2000,hanin,7,pige
2000,hanna,22,pige
2000,hannaa,1,pige
2000,hannah,78,pige
2000,hannah-rosa,1,pige
2000,hanna-maria,1,pige
2000,hannay,1,pige
2000,hanne,5,pige
2000,hanne-marie,1,pige
2000,hanni,1,pige
2000,harani,1,pige
2000,harleen,1,pige
2000,harman,1,pige
2000,haseeba,1,pige
2000,hasret,1,pige
2000,hasthuri,1,pige
2000,hasti,2,pige
2000,hataw,1,pige
2000,hatice,3,pige
2000,hatidza,1,pige
2000,hatidze,1,pige
2000,hatonera,1,pige
2000,havi,1,pige
2000,havra,1,pige
2000,havva,1,pige
2000,havy,1,pige
2000,haweeyo,1,pige
2000,hawra,2,pige
2000,hawraa,2,pige
2000,hawraz,1,pige
2000,haya,1,pige
2000,hayat,1,pige
2000,hazal,4,pige
2000,hazel,2,pige
2000,heba,5,pige
2000,hebah,2,pige
2000,hebba,3,pige
2000,hediye,1,pige
2000,hedvig,2,pige
2000,heena,2,pige
2000,heidi,34,pige
2000,heidie,1,pige
2000,hekla,2,pige
2000,helen,4,pige
2000,helena,136,pige
2000,helene,96,pige
2000,helga,3,pige
2000,helin,16,pige
2000,hella,2,pige
2000,helle,28,pige
2000,hena,1,pige
2000,henia,1,pige
2000,henna,2,pige
2000,hennesi,1,pige
2000,henny,1,pige
2000,henriette,27,pige
2000,hera,1,pige
2000,hevi,1,pige
2000,hewin,1,pige
2000,hiba,3,pige
2000,hibah,1,pige
2000,hibak,1,pige
2000,hifsa,1,pige
2000,hifzaa,1,pige
2000,hijran,1,pige
2000,hilal,7,pige
2000,hilda,2,pige
2000,hilde,2,pige
2000,hildur,1,pige
2000,hilka,1,pige
2000,hinda,2,pige
2000,hira,1,pige
2000,hirijete,1,pige
2000,hivay,1,pige
2000,hiwot,1,pige
2000,hoda,4,pige
2000,hodan,4,pige
2000,hodo,1,pige
2000,hollie,1,pige
2000,holly,2,pige
2000,houda,1,pige
2000,houdina,1,pige
2000,houria,1,pige
2000,huda,7,pige
2000,huma,1,pige
2000,hurya,1,pige
2000,husna,1,pige
2000,hümeyra,1,pige
2000,iben,78,pige
2000,ibti-saam,1,pige
2000,ibtissam,1,pige
2000,ida,568,pige
2000,ida-celine,1,pige
2000,ida-emilie,1,pige
2000,ida-kirstine,1,pige
2000,ida-louise,1,pige
2000,ida-marie,28,pige
2000,idamarie,1,pige
2000,ida-mi,1,pige
2000,ida-sofie,2,pige
2000,idil,2,pige
2000,idman,1,pige
2000,idun,1,pige
2000,ieva,1,pige
2000,ifrah,1,pige
2000,igdegül,1,pige
2000,igra,1,pige
2000,ihsan,1,pige
2000,ihtedal,1,pige
2000,ikra,1,pige
2000,ikraan,1,pige
2000,ikram,3,pige
2000,ikran,2,pige
2000,ilaha,1,pige
2000,ilakkiya,1,pige
2000,ilayda,1,pige
2000,ilda,1,pige
2000,ilhaam,1,pige
2000,ilhan,1,pige
2000,ilina,1,pige
2000,ilknur,3,pige
2000,illan,1,pige
2000,ilma,1,pige
2000,ilona,2,pige
2000,imaan,1,pige
2000,iman,13,pige
2000,imane,1,pige
2000,imari,1,pige
2000,imla,1,pige
2000,imran,2,pige
2000,ina,5,pige
2000,inaja,1,pige
2000,inanna,1,pige
2000,inas,2,pige
2000,inaya,1,pige
2000,indira,1,pige
2000,ines,4,pige
2000,inez,2,pige
2000,inga,1,pige
2000,inge,3,pige
2000,ingeborg,12,pige
2000,inge-maria,1,pige
2000,inge-marie,1,pige
2000,inger,2,pige
2000,inger-kirstine,1,pige
2000,inger-marie,1,pige
2000,ingrid,16,pige
2000,inna,1,pige
2000,insaf,1,pige
2000,insha,1,pige
2000,ipak,1,pige
2000,iqra,4,pige
2000,iram,1,pige
2000,irem,5,pige
2000,irem-nur,1,pige
2000,irena,1,pige
2000,irene,3,pige
2000,iris,6,pige
2000,irma,2,pige
2000,irmelin,1,pige
2000,isa,3,pige
2000,isabel,19,pige
2000,isabell,24,pige
2000,isabella,189,pige
2000,isabelle,6,pige
2000,isamilla,1,pige
2000,isha,7,pige
2000,isis,1,pige
2000,islam,1,pige
2000,isma,2,pige
2000,ismahan,1,pige
2000,isobel,1,pige
2000,isolde,1,pige
2000,isra,6,pige
2000,israa,6,pige
2000,issatou,1,pige
2000,issra,1,pige
2000,itana,1,pige
2000,iuliana,1,pige
2000,ivalu,2,pige
2000,ivana,1,pige
2000,ivett,1,pige
2000,ivona,1,pige
2000,ixsaan,1,pige
2000,izabel,1,pige
2000,izabela,1,pige
2000,izabella,6,pige
2000,izana,1,pige
2000,izel,1,pige
2000,izma,1,pige
2000,izobel,1,pige
2000,jacinta,1,pige
2000,jacnika,1,pige
2000,jacobine,1,pige
2000,jacqueline,14,pige
2000,jade,1,pige
2000,jale,1,pige
2000,jamienna,1,pige
2000,jamila,2,pige
2000,jamilla,2,pige
2000,jana,2,pige
2000,janat,1,pige
2000,jane,10,pige
2000,janet,2,pige
2000,janie,1,pige
2000,janika,1,pige
2000,janna,1,pige
2000,jannat,1,pige
2000,janne,7,pige
2000,janni,17,pige
2000,jannie,14,pige
2000,jannike,1,pige
2000,janny,1,pige
2000,janyaporn,1,pige
2000,jaqline,1,pige
2000,jaqueline,1,pige
2000,jara,1,pige
2000,jaranika,1,pige
2000,jashana,1,pige
2000,jasline,1,pige
2000,jasmin,127,pige
2000,jasmina,1,pige
2000,jasmine,4,pige
2000,javeira,1,pige
2000,jawaahir,1,pige
2000,jawayriya,1,pige
2000,jaweriya,1,pige
2000,jeanell,1,pige
2000,jeanelle,1,pige
2000,jeanet,2,pige
2000,jeanett,3,pige
2000,jeanette,20,pige
2000,jeanne,13,pige
2000,jeannett,1,pige
2000,jeffni,1,pige
2000,jehona,1,pige
2000,jeleena,1,pige
2000,jelena,1,pige
2000,jemena,1,pige
2000,jemima,1,pige
2000,jemimah,1,pige
2000,jenifer,1,pige
2000,jenni,3,pige
2000,jennie,4,pige
2000,jennifa,1,pige
2000,jennifer,45,pige
2000,jennipher,1,pige
2000,jenny,8,pige
2000,jensine,1,pige
2000,jenusheny,1,pige
2000,jenutha,1,pige
2000,jesim,1,pige
2000,jessica,48,pige
2000,jessie,1,pige
2000,jetta,1,pige
2000,jette,4,pige
2000,jeyaksmi,1,pige
2000,ji,1,pige
2000,jia,1,pige
2000,jiangxi,1,pige
2000,jianxin,1,pige
2000,jie,1,pige
2000,jihong,1,pige
2000,jill,2,pige
2000,jina,1,pige
2000,jinnie,1,pige
2000,jiyan,1,pige
2000,jo,3,pige
2000,joan,3,pige
2000,joanna,4,pige
2000,joannna,1,pige
2000,jodie,1,pige
2000,johanna,29,pige
2000,johannah,1,pige
2000,johanna-lisa,1,pige
2000,johanne,200,pige
2000,johanne-marie,1,pige
2000,joman,1,pige
2000,jomanna,1,pige
2000,jona,1,pige
2000,jonna,1,pige
2000,jonnalin,1,pige
2000,jonva,1,pige
2000,josebelle,1,pige
2000,joseffa,1,pige
2000,josefhine,1,pige
2000,josefina,2,pige
2000,josefine,279,pige
2000,josefine-my,1,pige
2000,josephin,1,pige
2000,josephine,141,pige
2000,jovana,1,pige
2000,jowell,1,pige
2000,joy,3,pige
2000,jozelina,1,pige
2000,juan,1,pige
2000,judith,2,pige
2000,jule,1,pige
2000,julia,61,pige
2000,juliana,3,pige
2000,juliane,36,pige
2000,julianna,1,pige
2000,julie,960,pige
2000,julie-amanda,1,pige
2000,juliet,1,pige
2000,julija,1,pige
2000,juna,2,pige
2000,june,8,pige
2000,junie,1,pige
2000,justina,2,pige
2000,justine,1,pige
2000,jørgensen,1,pige
2000,kadrije,1,pige
2000,kaia,2,pige
2000,kainat,1,pige
